Group,Recording_ID,Label,Sweep_Number,Line_Points,N_Peaks,Peak_Indices,Peak_Times_s
L + CS-CTZ,CTZ-7,Before,0,"[[0.04881720430107522, 6.176887124271715], [0.3932473118279569, 1.2658611468063725]]",0,[],[]
L + CS-CTZ,CTZ-7,Before,1,"[[0.04881720430107522, 6.176887124271715], [0.3932473118279569, 1.2658611468063725]]",0,[],[]
L + CS-CTZ,CTZ-7,Before,2,"[[0.04881720430107522, 6.176887124271715], [0.3932473118279569, 1.2658611468063725]]",0,[],[]
L + CS-CTZ,CTZ-7,Before,3,"[[0.04881720430107522, 6.176887124271715], [0.3932473118279569, 1.2658611468063725]]",1,[1409],[0.1409]
L + CS-CTZ,CTZ-7,Before,4,"[[0.04881720430107522, 6.176887124271715], [0.3932473118279569, 1.2658611468063725]]",4,"[1312, 1675, 2193, 2882]","[0.1312, 0.1675, 0.21930000000000002, 0.2882]"
L + CS-CTZ,CTZ-7,Before,5,"[[0.04881720430107522, 6.176887124271715], [0.3932473118279569, 1.2658611468063725]]",23,"[1287, 1529, 1862, 2239, 2669, 3098, 3539, 3970, 4438, 4891, 5363, 5824, 6346, 6824, 7308, 7802, 8286, 8783, 9283, 9746, 10250, 10754, 11228]","[0.1287, 0.1529, 0.1862, 0.22390000000000002, 0.2669, 0.3098, 0.3539, 0.397, 0.44380000000000003, 0.48910000000000003, 0.5363, 0.5824, 0.6346, 0.6824, 0.7308, 0.7802, 0.8286, 0.8783000000000001, 0.9283, 0.9746, 1.0250000000000001, 1.0754000000000001, 1.1228]"
L + CS-CTZ,CTZ-7,Before,6,"[[0.04881720430107522, 6.176887124271715], [0.3932473118279569, 1.2658611468063725]]",30,"[1272, 1440, 1681, 1957, 2262, 2575, 2899, 3248, 3576, 3903, 4245, 4593, 4936, 5303, 5671, 6046, 6409, 6779, 7149, 7512, 7895, 8246, 8601, 8992, 9372, 9750, 10118, 10479, 10841, 11199]","[0.1272, 0.14400000000000002, 0.1681, 0.1957, 0.2262, 0.2575, 0.2899, 0.32480000000000003, 0.35760000000000003, 0.39030000000000004, 0.42450000000000004, 0.45930000000000004, 0.49360000000000004, 0.5303, 0.5671, 0.6046, 0.6409, 0.6779000000000001, 0.7149, 0.7512000000000001, 0.7895000000000001, 0.8246, 0.8601000000000001, 0.8992, 0.9372, 0.9750000000000001, 1.0118, 1.0479, 1.0841, 1.1199000000000001]"
L + CS-CTZ,CTZ-7,Before,7,"[[0.04881720430107522, 6.176887124271715], [0.3932473118279569, 1.2658611468063725]]",35,"[1263, 1387, 1601, 1826, 2073, 2330, 2595, 2873, 3159, 3446, 3739, 4036, 4333, 4619, 4919, 5219, 5525, 5812, 6109, 6412, 6720, 7025, 7349, 7645, 7964, 8268, 8581, 8894, 9199, 9516, 9829, 10145, 10463, 10783, 11114]","[0.1263, 0.13870000000000002, 0.16010000000000002, 0.1826, 0.2073, 0.233, 0.2595, 0.2873, 0.3159, 0.3446, 0.3739, 0.4036, 0.4333, 0.46190000000000003, 0.4919, 0.5219, 0.5525, 0.5812, 0.6109, 0.6412, 0.672, 0.7025, 0.7349, 0.7645000000000001, 0.7964, 0.8268000000000001, 0.8581000000000001, 0.8894000000000001, 0.9199, 0.9516, 0.9829, 1.0145, 1.0463, 1.0783, 1.1114]"
L + CS-CTZ,CTZ-7,Before,8,"[[0.04881720430107522, 6.176887124271715], [0.3932473118279569, 1.2658611468063725]]",39,"[1259, 1359, 1544, 1746, 1967, 2193, 2435, 2676, 2927, 3183, 3453, 3710, 3979, 4240, 4514, 4780, 5042, 5316, 5594, 5864, 6142, 6416, 6676, 6954, 7233, 7515, 7792, 8073, 8346, 8631, 8923, 9202, 9470, 9756, 10034, 10309, 10602, 10878, 11147]","[0.1259, 0.1359, 0.1544, 0.1746, 0.1967, 0.21930000000000002, 0.24350000000000002, 0.2676, 0.2927, 0.3183, 0.3453, 0.371, 0.39790000000000003, 0.42400000000000004, 0.4514, 0.47800000000000004, 0.5042, 0.5316000000000001, 0.5594, 0.5864, 0.6142000000000001, 0.6416000000000001, 0.6676000000000001, 0.6954, 0.7233, 0.7515000000000001, 0.7792, 0.8073, 0.8346, 0.8631000000000001, 0.8923000000000001, 0.9202, 0.9470000000000001, 0.9756, 1.0034, 1.0309000000000001, 1.0602, 1.0878, 1.1147]"
L + CS-CTZ,CTZ-7,Before,9,"[[0.04881720430107522, 6.176887124271715], [0.3932473118279569, 1.2658611468063725]]",42,"[1255, 1337, 1500, 1684, 1885, 2092, 2313, 2537, 2763, 2999, 3226, 3469, 3704, 3947, 4193, 4433, 4680, 4927, 5176, 5438, 5690, 5958, 6214, 6462, 6719, 6982, 7237, 7504, 7762, 8033, 8288, 8557, 8813, 9070, 9323, 9599, 9856, 10122, 10389, 10653, 10911, 11183]","[0.1255, 0.1337, 0.15, 0.16840000000000002, 0.1885, 0.2092, 0.2313, 0.25370000000000004, 0.2763, 0.2999, 0.3226, 0.34690000000000004, 0.3704, 0.3947, 0.4193, 0.4433, 0.468, 0.4927, 0.5176000000000001, 0.5438000000000001, 0.5690000000000001, 0.5958, 0.6214000000000001, 0.6462, 0.6719, 0.6982, 0.7237, 0.7504000000000001, 0.7762, 0.8033, 0.8288000000000001, 0.8557, 0.8813000000000001, 0.907, 0.9323, 0.9599000000000001, 0.9856, 1.0122, 1.0389000000000002, 1.0653000000000001, 1.0911, 1.1183]"
