Group,Recording_ID,Label,Sweep_Number,Peak_Index,Peak_Time_s,Peak_Time_ms,Peak_Voltage_mV
L + CS-CTZ,CTZ-1,Before,6,1290,0.129,129.0,25.115966796875
L + CS-CTZ,CTZ-1,Before,6,1531,0.1531,153.10000000000002,23.773193359375
L + CS-CTZ,CTZ-1,Before,6,1776,0.1776,177.6,24.0478515625
L + CS-CTZ,CTZ-1,Before,6,2034,0.2034,203.4,24.59716796875
L + CS-CTZ,CTZ-1,Before,6,2360,0.23600000000000002,236.00000000000003,23.681640625
L + CS-CTZ,CTZ-1,Before,6,2719,0.27190000000000003,271.90000000000003,23.37646484375
L + CS-CTZ,CTZ-1,Before,6,3049,0.3049,304.9,23.92578125
L + CS-CTZ,CTZ-1,Before,6,3833,0.38330000000000003,383.3,22.8271484375
L + CS-CTZ,CTZ-1,Before,6,4512,0.45120000000000005,451.20000000000005,21.881103515625
L + CS-CTZ,CTZ-1,Before,6,7359,0.7359,735.9,23.345947265625
L + CS-CTZ,CTZ-1,Before,6,8519,0.8519,851.9,23.406982421875
L + CS-CTZ,CTZ-1,Before,7,1278,0.1278,127.8,23.5595703125
L + CS-CTZ,CTZ-1,Before,7,1467,0.1467,146.7,23.5595703125
L + CS-CTZ,CTZ-1,Before,7,1647,0.1647,164.70000000000002,23.3154296875
L + CS-CTZ,CTZ-1,Before,7,1831,0.1831,183.10000000000002,23.0712890625
L + CS-CTZ,CTZ-1,Before,7,2032,0.20320000000000002,203.20000000000002,22.735595703125
L + CS-CTZ,CTZ-1,Before,7,2258,0.2258,225.8,22.247314453125
L + CS-CTZ,CTZ-1,Before,7,2499,0.2499,249.9,22.674560546875
L + CS-CTZ,CTZ-1,Before,7,2735,0.2735,273.5,22.3388671875
L + CS-CTZ,CTZ-1,Before,7,2967,0.2967,296.70000000000005,22.186279296875
L + CS-CTZ,CTZ-1,Before,7,3227,0.32270000000000004,322.70000000000005,21.759033203125
L + CS-CTZ,CTZ-1,Before,7,3483,0.3483,348.3,21.881103515625
L + CS-CTZ,CTZ-1,Before,7,3726,0.37260000000000004,372.6,22.613525390625
L + CS-CTZ,CTZ-1,Before,7,4032,0.4032,403.2,21.331787109375
L + CS-CTZ,CTZ-1,Before,7,4334,0.4334,433.40000000000003,21.759033203125
L + CS-CTZ,CTZ-1,Before,7,4631,0.4631,463.1,21.270751953125
L + CS-CTZ,CTZ-1,Before,7,5908,0.5908,590.8,20.355224609375
