Group,Recording_ID,Label,Sweep_Number,Peak_Index,Peak_Time_s,Peak_Time_ms,Peak_Voltage_mV
L + CS-CTZ,CTZ-3,Before,7,1322,0.1322,132.20000000000002,28.289794921875
L + CS-CTZ,CTZ-3,Before,7,1613,0.1613,161.3,22.979736328125
L + CS-CTZ,CTZ-3,Before,8,1297,0.1297,129.70000000000002,27.252197265625
L + CS-CTZ,CTZ-3,Before,8,1486,0.1486,148.60000000000002,24.90234375
L + CS-CTZ,CTZ-3,Before,8,1702,0.17020000000000002,170.20000000000002,22.4609375
L + CS-CTZ,CTZ-3,Before,8,1961,0.1961,196.1,19.71435546875
L + CS-CTZ,CTZ-3,Before,9,1284,0.12840000000000001,128.4,27.252197265625
L + CS-CTZ,CTZ-3,Before,9,1432,0.1432,143.2,23.345947265625
L + CS-CTZ,CTZ-3,Before,9,1600,0.16,160.0,22.4609375
L + CS-CTZ,CTZ-3,Before,9,1783,0.17830000000000001,178.3,20.751953125
L + CS-CTZ,CTZ-3,Before,9,1985,0.1985,198.5,19.439697265625
L + CS-CTZ,CTZ-3,Before,9,2205,0.2205,220.5,18.707275390625
L + CS-CTZ,CTZ-3,After,5,1373,0.1373,137.3,25.2685546875
L + CS-CTZ,CTZ-3,After,5,1748,0.1748,174.8,21.881103515625
L + CS-CTZ,CTZ-3,After,6,1322,0.1322,132.20000000000002,26.153564453125
L + CS-CTZ,CTZ-3,After,6,1556,0.15560000000000002,155.60000000000002,24.47509765625
L + CS-CTZ,CTZ-3,After,6,1816,0.1816,181.60000000000002,22.88818359375
L + CS-CTZ,CTZ-3,After,6,2103,0.21030000000000001,210.3,20.538330078125
L + CS-CTZ,CTZ-3,After,6,2448,0.24480000000000002,244.8,17.15087890625
L + CS-CTZ,CTZ-3,After,7,1302,0.1302,130.20000000000002,26.123046875
L + CS-CTZ,CTZ-3,After,7,1488,0.14880000000000002,148.8,23.8037109375
L + CS-CTZ,CTZ-3,After,7,1692,0.16920000000000002,169.20000000000002,21.697998046875
L + CS-CTZ,CTZ-3,After,7,1922,0.1922,192.20000000000002,19.317626953125
L + CS-CTZ,CTZ-3,After,7,2165,0.2165,216.5,17.791748046875
L + CS-CTZ,CTZ-3,After,7,2430,0.24300000000000002,243.00000000000003,16.510009765625
L + CS-CTZ,CTZ-3,After,7,2701,0.2701,270.1,15.716552734375
L + CS-CTZ,CTZ-3,After,7,2975,0.2975,297.5,15.472412109375
L + CS-CTZ,CTZ-3,After,7,3309,0.3309,330.90000000000003,6.866455078125
L + CS-CTZ,CTZ-3,After,8,1290,0.129,129.0,24.444580078125
L + CS-CTZ,CTZ-3,After,8,1446,0.1446,144.6,23.13232421875
L + CS-CTZ,CTZ-3,After,8,1620,0.162,162.0,20.355224609375
L + CS-CTZ,CTZ-3,After,8,1810,0.18100000000000002,181.00000000000003,18.49365234375
L + CS-CTZ,CTZ-3,After,8,2011,0.2011,201.1,17.791748046875
L + CS-CTZ,CTZ-3,After,8,2234,0.22340000000000002,223.4,15.777587890625
L + CS-CTZ,CTZ-3,After,8,2458,0.24580000000000002,245.8,15.228271484375
L + CS-CTZ,CTZ-3,After,8,2696,0.2696,269.6,13.397216796875
L + CS-CTZ,CTZ-3,After,8,2937,0.2937,293.7,13.641357421875
L + CS-CTZ,CTZ-3,After,8,3197,0.31970000000000004,319.70000000000005,10.1318359375
L + CS-CTZ,CTZ-3,After,8,3456,0.3456,345.6,10.25390625
L + CS-CTZ,CTZ-3,After,8,3724,0.3724,372.40000000000003,9.58251953125
L + CS-CTZ,CTZ-3,After,8,3997,0.3997,399.7,9.796142578125
L + CS-CTZ,CTZ-3,After,8,4290,0.42900000000000005,429.00000000000006,4.425048828125
L + CS-CTZ,CTZ-3,After,9,1279,0.1279,127.90000000000002,24.2919921875
L + CS-CTZ,CTZ-3,After,9,1412,0.14120000000000002,141.20000000000002,22.369384765625
L + CS-CTZ,CTZ-3,After,9,1562,0.1562,156.20000000000002,19.989013671875
L + CS-CTZ,CTZ-3,After,9,1725,0.17250000000000001,172.50000000000003,17.486572265625
L + CS-CTZ,CTZ-3,After,9,1896,0.18960000000000002,189.60000000000002,16.571044921875
L + CS-CTZ,CTZ-3,After,9,2078,0.2078,207.8,16.4794921875
L + CS-CTZ,CTZ-3,After,9,2271,0.22710000000000002,227.10000000000002,13.85498046875
L + CS-CTZ,CTZ-3,After,9,2474,0.2474,247.4,12.908935546875
L + CS-CTZ,CTZ-3,After,9,2690,0.269,269.0,11.71875
L + CS-CTZ,CTZ-3,After,9,2905,0.29050000000000004,290.50000000000006,10.80322265625
L + CS-CTZ,CTZ-3,After,9,3121,0.3121,312.09999999999997,10.040283203125
L + CS-CTZ,CTZ-3,After,9,3359,0.33590000000000003,335.90000000000003,7.537841796875
L + CS-CTZ,CTZ-3,After,9,3598,0.3598,359.8,8.30078125
L + CS-CTZ,CTZ-3,After,9,3852,0.38520000000000004,385.20000000000005,5.31005859375
L + CS-CTZ,CTZ-3,After,9,4128,0.4128,412.8,2.13623046875
