Group,Recording_ID,Label,Sweep_Number,Peak_Index,Peak_Time_s,Peak_Time_ms,Peak_Voltage_mV
L + ACR2-CTZ,CTZ-4,Before,4,1281,0.12810000000000002,128.10000000000002,8.758544921875
L + ACR2-CTZ,CTZ-4,Before,4,1448,0.1448,144.8,8.514404296875
L + ACR2-CTZ,CTZ-4,Before,4,3232,0.32320000000000004,323.20000000000005,7.01904296875
L + ACR2-CTZ,CTZ-4,Before,5,1261,0.12610000000000002,126.10000000000002,9.94873046875
L + ACR2-CTZ,CTZ-4,Before,5,1386,0.1386,138.6,8.880615234375
L + ACR2-CTZ,CTZ-4,Before,5,1516,0.1516,151.60000000000002,9.21630859375
L + ACR2-CTZ,CTZ-4,Before,5,1655,0.1655,165.5,8.72802734375
L + ACR2-CTZ,CTZ-4,Before,5,1798,0.17980000000000002,179.8,8.697509765625
L + ACR2-CTZ,CTZ-4,Before,5,1954,0.19540000000000002,195.4,8.60595703125
L + ACR2-CTZ,CTZ-4,Before,5,2105,0.21050000000000002,210.50000000000003,8.544921875
L + ACR2-CTZ,CTZ-4,Before,5,2253,0.2253,225.3,7.9345703125
L + ACR2-CTZ,CTZ-4,Before,5,2419,0.2419,241.9,7.965087890625
L + ACR2-CTZ,CTZ-4,Before,5,2580,0.258,258.0,7.8125
L + ACR2-CTZ,CTZ-4,Before,5,2777,0.2777,277.7,7.26318359375
L + ACR2-CTZ,CTZ-4,Before,5,3009,0.3009,300.9,6.2255859375
L + ACR2-CTZ,CTZ-4,Before,5,3618,0.3618,361.8,4.852294921875
L + ACR2-CTZ,CTZ-4,Before,5,3776,0.3776,377.59999999999997,8.087158203125
L + ACR2-CTZ,CTZ-4,Before,5,4053,0.4053,405.3,5.706787109375
L + ACR2-CTZ,CTZ-4,Before,5,4215,0.42150000000000004,421.50000000000006,7.568359375
L + ACR2-CTZ,CTZ-4,Before,5,4372,0.43720000000000003,437.20000000000005,7.965087890625
L + ACR2-CTZ,CTZ-4,Before,5,4525,0.4525,452.5,7.904052734375
