Group,Recording_ID,Label,Sweep_Number,Peak_Index,Peak_Time_s,Peak_Time_ms,Peak_Voltage_mV
L + CS-Veh,Veh-8,Before,4,1597,0.1597,159.70000000000002,45.867919921875
L + CS-Veh,Veh-8,Before,4,2432,0.2432,243.2,44.25048828125
L + CS-Veh,Veh-8,Before,4,3940,0.394,394.0,44.036865234375
L + CS-Veh,Veh-8,Before,4,6061,0.6061000000000001,606.1000000000001,43.51806640625
L + CS-Veh,Veh-8,Before,4,8752,0.8752000000000001,875.2,42.694091796875
L + CS-Veh,Veh-8,Before,5,1411,0.1411,141.1,43.64013671875
L + CS-Veh,Veh-8,Before,5,1765,0.17650000000000002,176.50000000000003,43.39599609375
L + CS-Veh,Veh-8,Before,5,2260,0.226,226.0,42.449951171875
L + CS-Veh,Veh-8,Before,5,2858,0.2858,285.8,41.473388671875
L + CS-Veh,Veh-8,Before,5,3631,0.36310000000000003,363.1,40.740966796875
L + CS-Veh,Veh-8,Before,5,4474,0.4474,447.40000000000003,39.85595703125
L + CS-Veh,Veh-8,Before,5,5364,0.5364,536.4,39.520263671875
L + CS-Veh,Veh-8,Before,5,6323,0.6323000000000001,632.3000000000001,39.36767578125
L + CS-Veh,Veh-8,Before,5,7406,0.7406,740.6,38.909912109375
L + CS-Veh,Veh-8,Before,5,9587,0.9587,958.7,39.00146484375
L + CS-Veh,Veh-8,Before,5,10400,1.04,1040.0,38.75732421875
L + CS-Veh,Veh-8,Before,6,1360,0.136,136.0,42.022705078125
L + CS-Veh,Veh-8,Before,6,1605,0.1605,160.5,41.32080078125
L + CS-Veh,Veh-8,Before,6,1958,0.1958,195.8,40.435791015625
L + CS-Veh,Veh-8,Before,6,2405,0.24050000000000002,240.50000000000003,38.909912109375
L + CS-Veh,Veh-8,Before,6,2886,0.2886,288.6,38.818359375
L + CS-Veh,Veh-8,Before,6,3508,0.3508,350.8,37.65869140625
L + CS-Veh,Veh-8,Before,6,4089,0.40890000000000004,408.90000000000003,37.90283203125
L + CS-Veh,Veh-8,Before,6,4693,0.4693,469.3,37.29248046875
L + CS-Veh,Veh-8,Before,6,5341,0.5341,534.1,37.200927734375
L + CS-Veh,Veh-8,Before,6,6028,0.6028,602.8,36.590576171875
L + CS-Veh,Veh-8,Before,6,6729,0.6729,672.9000000000001,36.285400390625
L + CS-Veh,Veh-8,Before,6,7412,0.7412000000000001,741.2,36.712646484375
L + CS-Veh,Veh-8,Before,6,8106,0.8106,810.6,36.43798828125
L + CS-Veh,Veh-8,Before,6,8804,0.8804000000000001,880.4000000000001,35.82763671875
L + CS-Veh,Veh-8,Before,6,9555,0.9555,955.5,35.186767578125
L + CS-Veh,Veh-8,Before,6,10412,1.0412000000000001,1041.2,34.60693359375
L + CS-Veh,Veh-8,Before,6,11135,1.1135000000000002,1113.5000000000002,35.888671875
L + CS-Veh,Veh-8,Before,7,1332,0.1332,133.20000000000002,40.52734375
L + CS-Veh,Veh-8,Before,7,1530,0.153,153.0,39.459228515625
L + CS-Veh,Veh-8,Before,7,1839,0.1839,183.9,38.726806640625
L + CS-Veh,Veh-8,Before,7,2184,0.2184,218.4,37.567138671875
L + CS-Veh,Veh-8,Before,7,2588,0.25880000000000003,258.8,37.2314453125
L + CS-Veh,Veh-8,Before,7,3032,0.3032,303.20000000000005,36.1328125
L + CS-Veh,Veh-8,Before,7,3461,0.3461,346.1,36.4990234375
L + CS-Veh,Veh-8,Before,7,3943,0.39430000000000004,394.3,35.247802734375
L + CS-Veh,Veh-8,Before,7,4419,0.4419,441.90000000000003,35.33935546875
L + CS-Veh,Veh-8,Before,7,4917,0.4917,491.70000000000005,34.942626953125
L + CS-Veh,Veh-8,Before,7,5425,0.5425,542.5,34.1796875
L + CS-Veh,Veh-8,Before,7,5933,0.5933,593.3000000000001,34.0576171875
L + CS-Veh,Veh-8,Before,7,6439,0.6439,643.9,34.423828125
L + CS-Veh,Veh-8,Before,7,6965,0.6965,696.5,33.599853515625
L + CS-Veh,Veh-8,Before,7,7477,0.7477,747.7,33.63037109375
L + CS-Veh,Veh-8,Before,7,8050,0.805,805.0,33.416748046875
L + CS-Veh,Veh-8,Before,7,8575,0.8575,857.5,33.721923828125
L + CS-Veh,Veh-8,Before,7,9081,0.9081,908.1,33.538818359375
L + CS-Veh,Veh-8,Before,7,9655,0.9655,965.5,32.5927734375
L + CS-Veh,Veh-8,Before,7,10230,1.0230000000000001,1023.0000000000001,32.71484375
L + CS-Veh,Veh-8,Before,7,10768,1.0768,1076.8,32.77587890625
L + CS-Veh,Veh-8,Before,8,1317,0.1317,131.70000000000002,38.848876953125
L + CS-Veh,Veh-8,Before,8,1480,0.14800000000000002,148.00000000000003,36.9873046875
L + CS-Veh,Veh-8,Before,8,1733,0.1733,173.3,36.4990234375
L + CS-Veh,Veh-8,Before,8,2020,0.202,202.0,36.773681640625
L + CS-Veh,Veh-8,Before,8,2353,0.2353,235.3,35.369873046875
L + CS-Veh,Veh-8,Before,8,2703,0.27030000000000004,270.30000000000007,35.247802734375
L + CS-Veh,Veh-8,Before,8,3052,0.3052,305.20000000000005,34.637451171875
L + CS-Veh,Veh-8,Before,8,3422,0.3422,342.2,34.210205078125
L + CS-Veh,Veh-8,Before,8,3804,0.3804,380.40000000000003,34.393310546875
L + CS-Veh,Veh-8,Before,8,4225,0.42250000000000004,422.50000000000006,32.5927734375
L + CS-Veh,Veh-8,Before,8,4624,0.46240000000000003,462.40000000000003,33.050537109375
L + CS-Veh,Veh-8,Before,8,5038,0.5038,503.8,32.28759765625
L + CS-Veh,Veh-8,Before,8,5480,0.548,548.0,31.768798828125
L + CS-Veh,Veh-8,Before,8,5910,0.5910000000000001,591.0000000000001,32.04345703125
L + CS-Veh,Veh-8,Before,8,6337,0.6337,633.7,32.1044921875
L + CS-Veh,Veh-8,Before,8,6759,0.6759000000000001,675.9000000000001,32.16552734375
L + CS-Veh,Veh-8,Before,8,7169,0.7169,716.9,32.28759765625
L + CS-Veh,Veh-8,Before,8,7613,0.7613000000000001,761.3000000000001,31.402587890625
L + CS-Veh,Veh-8,Before,8,8041,0.8041,804.1,31.18896484375
L + CS-Veh,Veh-8,Before,8,8486,0.8486,848.6,30.853271484375
L + CS-Veh,Veh-8,Before,8,8931,0.8931,893.1,30.76171875
L + CS-Veh,Veh-8,Before,8,9381,0.9381,938.1,30.76171875
L + CS-Veh,Veh-8,Before,8,9857,0.9857,985.7,30.426025390625
L + CS-Veh,Veh-8,Before,8,10293,1.0293,1029.3000000000002,30.670166015625
L + CS-Veh,Veh-8,Before,8,10776,1.0776000000000001,1077.6000000000001,29.876708984375
L + CS-Veh,Veh-8,Before,9,1298,0.1298,129.8,37.353515625
L + CS-Veh,Veh-8,Before,9,1433,0.1433,143.3,34.149169921875
L + CS-Veh,Veh-8,Before,9,1657,0.16570000000000001,165.70000000000002,34.97314453125
L + CS-Veh,Veh-8,Before,9,1913,0.1913,191.3,33.966064453125
L + CS-Veh,Veh-8,Before,9,2192,0.2192,219.20000000000002,33.8134765625
L + CS-Veh,Veh-8,Before,9,2479,0.2479,247.9,33.050537109375
L + CS-Veh,Veh-8,Before,9,2770,0.277,277.0,32.8369140625
L + CS-Veh,Veh-8,Before,9,3084,0.3084,308.40000000000003,32.28759765625
L + CS-Veh,Veh-8,Before,9,3415,0.3415,341.5,31.341552734375
L + CS-Veh,Veh-8,Before,9,3735,0.3735,373.5,31.402587890625
L + CS-Veh,Veh-8,Before,9,4080,0.40800000000000003,408.00000000000006,31.06689453125
L + CS-Veh,Veh-8,Before,9,4423,0.4423,442.3,30.70068359375
L + CS-Veh,Veh-8,Before,9,4777,0.4777,477.7,30.57861328125
L + CS-Veh,Veh-8,Before,9,5133,0.5133,513.3,30.517578125
L + CS-Veh,Veh-8,Before,9,5501,0.5501,550.1,29.815673828125
L + CS-Veh,Veh-8,Before,9,5865,0.5865,586.5,30.029296875
L + CS-Veh,Veh-8,Before,9,6234,0.6234000000000001,623.4000000000001,29.72412109375
L + CS-Veh,Veh-8,Before,9,6616,0.6616000000000001,661.6,29.4189453125
L + CS-Veh,Veh-8,Before,9,7011,0.7011000000000001,701.1,29.083251953125
L + CS-Veh,Veh-8,Before,9,7377,0.7377,737.7,29.388427734375
L + CS-Veh,Veh-8,Before,9,7777,0.7777000000000001,777.7,28.50341796875
L + CS-Veh,Veh-8,Before,9,8142,0.8142,814.2,28.533935546875
L + CS-Veh,Veh-8,Before,9,8497,0.8497,849.7,28.86962890625
L + CS-Veh,Veh-8,Before,9,8857,0.8857,885.7,28.6865234375
L + CS-Veh,Veh-8,Before,9,9247,0.9247000000000001,924.7,27.83203125
L + CS-Veh,Veh-8,Before,9,9629,0.9629000000000001,962.9000000000001,28.74755859375
L + CS-Veh,Veh-8,Before,9,10006,1.0006000000000002,1000.6000000000001,27.7099609375
L + CS-Veh,Veh-8,Before,9,10388,1.0388,1038.8,27.435302734375
L + CS-Veh,Veh-8,Before,9,10808,1.0808,1080.8,27.03857421875
L + CS-Veh,Veh-8,Before,9,11182,1.1182,1118.2,28.076171875
L + CS-Veh,Veh-8,After,4,1650,0.165,165.0,45.440673828125
L + CS-Veh,Veh-8,After,4,2808,0.2808,280.8,43.731689453125
L + CS-Veh,Veh-8,After,4,7469,0.7469,746.9,43.609619140625
L + CS-Veh,Veh-8,After,4,11165,1.1165,1116.5,42.8466796875
L + CS-Veh,Veh-8,After,5,1441,0.1441,144.1,43.731689453125
L + CS-Veh,Veh-8,After,5,1840,0.184,184.0,42.938232421875
L + CS-Veh,Veh-8,After,5,2520,0.252,252.0,41.900634765625
L + CS-Veh,Veh-8,After,5,3405,0.3405,340.5,40.95458984375
L + CS-Veh,Veh-8,After,5,4547,0.45470000000000005,454.70000000000005,40.283203125
L + CS-Veh,Veh-8,After,5,5986,0.5986,598.6,39.794921875
L + CS-Veh,Veh-8,After,5,7862,0.7862,786.2,39.398193359375
L + CS-Veh,Veh-8,After,5,10166,1.0166,1016.5999999999999,39.703369140625
L + CS-Veh,Veh-8,After,6,1370,0.137,137.0,42.05322265625
L + CS-Veh,Veh-8,After,6,1636,0.1636,163.6,41.19873046875
L + CS-Veh,Veh-8,After,6,2067,0.20670000000000002,206.70000000000002,39.703369140625
L + CS-Veh,Veh-8,After,6,2552,0.25520000000000004,255.20000000000005,39.581298828125
L + CS-Veh,Veh-8,After,6,3156,0.3156,315.59999999999997,38.177490234375
L + CS-Veh,Veh-8,After,6,3872,0.38720000000000004,387.20000000000005,38.02490234375
L + CS-Veh,Veh-8,After,6,4590,0.459,459.0,37.9638671875
L + CS-Veh,Veh-8,After,6,5412,0.5412,541.2,37.384033203125
L + CS-Veh,Veh-8,After,6,6457,0.6457,645.7,36.163330078125
L + CS-Veh,Veh-8,After,6,7348,0.7348,734.8,36.0107421875
L + CS-Veh,Veh-8,After,6,8478,0.8478,847.8,35.491943359375
L + CS-Veh,Veh-8,After,6,9445,0.9445,944.5,35.7666015625
L + CS-Veh,Veh-8,After,6,10328,1.0328,1032.8,36.102294921875
L + CS-Veh,Veh-8,After,7,1341,0.1341,134.1,40.6494140625
L + CS-Veh,Veh-8,After,7,1557,0.1557,155.70000000000002,39.215087890625
L + CS-Veh,Veh-8,After,7,1876,0.18760000000000002,187.60000000000002,38.543701171875
L + CS-Veh,Veh-8,After,7,2255,0.2255,225.5,37.353515625
L + CS-Veh,Veh-8,After,7,2665,0.2665,266.5,36.346435546875
L + CS-Veh,Veh-8,After,7,3124,0.3124,312.40000000000003,35.858154296875
L + CS-Veh,Veh-8,After,7,3625,0.36250000000000004,362.50000000000006,35.21728515625
