Group,Recording_ID,Label,Sweep_Number,Peak_Index,Peak_Time_s,Peak_Time_ms,Peak_Voltage_mV
L + CS-Veh,Veh-3,Before,6,1336,0.1336,133.6,17.7001953125
L + CS-Veh,Veh-3,Before,6,1617,0.1617,161.70000000000002,19.683837890625
L + CS-Veh,Veh-3,Before,7,1306,0.1306,130.6,29.815673828125
L + CS-Veh,Veh-3,Before,7,1494,0.1494,149.4,27.130126953125
L + CS-Veh,Veh-3,Before,7,1706,0.1706,170.6,24.0478515625
L + CS-Veh,Veh-3,Before,7,1936,0.19360000000000002,193.60000000000002,25.177001953125
L + CS-Veh,Veh-3,Before,7,2181,0.21810000000000002,218.10000000000002,24.383544921875
L + CS-Veh,Veh-3,Before,7,2451,0.2451,245.10000000000002,26.763916015625
L + CS-Veh,Veh-3,Before,7,2713,0.2713,271.3,24.749755859375
L + CS-Veh,Veh-3,Before,7,3012,0.3012,301.20000000000005,26.30615234375
L + CS-Veh,Veh-3,Before,7,3329,0.33290000000000003,332.90000000000003,26.18408203125
L + CS-Veh,Veh-3,Before,7,3684,0.3684,368.4,26.0009765625
L + CS-Veh,Veh-3,Before,7,3993,0.39930000000000004,399.30000000000007,28.3203125
L + CS-Veh,Veh-3,Before,7,4308,0.4308,430.8,27.557373046875
L + CS-Veh,Veh-3,Before,7,4651,0.4651,465.1,24.90234375
L + CS-Veh,Veh-3,Before,7,5040,0.504,504.0,24.871826171875
L + CS-Veh,Veh-3,Before,7,6493,0.6493,649.3,24.261474609375
L + CS-Veh,Veh-3,Before,7,6781,0.6781,678.1,20.20263671875
L + CS-Veh,Veh-3,Before,7,7138,0.7138,713.8,19.4091796875
L + CS-Veh,Veh-3,Before,7,7483,0.7483000000000001,748.3000000000001,21.42333984375
L + CS-Veh,Veh-3,Before,7,7897,0.7897000000000001,789.7,19.134521484375
L + CS-Veh,Veh-3,Before,7,9516,0.9516,951.6,18.218994140625
L + CS-Veh,Veh-3,Before,7,9860,0.9860000000000001,986.0000000000001,20.111083984375
L + CS-Veh,Veh-3,Before,7,10256,1.0256,1025.6000000000001,19.775390625
L + CS-Veh,Veh-3,Before,7,10623,1.0623,1062.3,22.27783203125
L + CS-Veh,Veh-3,Before,7,11069,1.1069,1106.9,21.78955078125
L + CS-Veh,Veh-3,Before,8,1293,0.1293,129.3,35.919189453125
L + CS-Veh,Veh-3,Before,8,1449,0.1449,144.9,31.25
L + CS-Veh,Veh-3,Before,8,1620,0.162,162.0,30.487060546875
L + CS-Veh,Veh-3,Before,8,1804,0.1804,180.4,30.242919921875
L + CS-Veh,Veh-3,Before,8,1992,0.19920000000000002,199.20000000000002,27.099609375
L + CS-Veh,Veh-3,Before,8,2188,0.21880000000000002,218.8,30.364990234375
L + CS-Veh,Veh-3,Before,8,2399,0.2399,239.9,32.562255859375
L + CS-Veh,Veh-3,Before,8,2600,0.26,260.0,31.158447265625
L + CS-Veh,Veh-3,Before,8,2804,0.28040000000000004,280.40000000000003,25.115966796875
L + CS-Veh,Veh-3,Before,8,3012,0.3012,301.20000000000005,24.200439453125
L + CS-Veh,Veh-3,Before,8,3226,0.3226,322.6,24.59716796875
L + CS-Veh,Veh-3,Before,8,3443,0.3443,344.3,22.369384765625
L + CS-Veh,Veh-3,Before,8,3661,0.36610000000000004,366.1,23.37646484375
L + CS-Veh,Veh-3,Before,8,3891,0.3891,389.1,25.177001953125
L + CS-Veh,Veh-3,Before,8,4126,0.4126,412.6,22.796630859375
