Group,Recording_ID,Label,Sweep_Number,Peak_Index,Peak_Time_s,Peak_Time_ms,Peak_Voltage_mV
L + ACR2-CTZ,CTZ-9,Before,6,1285,0.1285,128.5,0.518798828125
L + ACR2-CTZ,CTZ-9,Before,7,1262,0.1262,126.2,1.312255859375
L + ACR2-CTZ,CTZ-9,Before,8,1255,0.1255,125.5,2.3193359375
L + ACR2-CTZ,CTZ-9,Before,8,1386,0.1386,138.6,3.84521484375
L + ACR2-CTZ,CTZ-9,Before,8,1549,0.1549,154.9,3.997802734375
L + ACR2-CTZ,CTZ-9,Before,8,1891,0.18910000000000002,189.10000000000002,4.57763671875
L + ACR2-CTZ,CTZ-9,Before,8,2528,0.2528,252.8,4.57763671875
L + ACR2-CTZ,CTZ-9,Before,8,3961,0.3961,396.1,4.69970703125
L + ACR2-CTZ,CTZ-9,Before,8,4215,0.42150000000000004,421.50000000000006,4.425048828125
L + ACR2-CTZ,CTZ-9,Before,8,4439,0.4439,443.90000000000003,4.5166015625
L + ACR2-CTZ,CTZ-9,Before,8,6334,0.6334000000000001,633.4000000000001,4.730224609375
L + ACR2-CTZ,CTZ-9,Before,8,7663,0.7663000000000001,766.3000000000001,4.730224609375
L + ACR2-CTZ,CTZ-9,Before,8,8766,0.8766,876.6,4.364013671875
L + ACR2-CTZ,CTZ-9,Before,8,9623,0.9623,962.3000000000001,4.0283203125
L + ACR2-CTZ,CTZ-9,Before,8,9795,0.9795,979.5,4.425048828125
L + ACR2-CTZ,CTZ-9,Before,9,1251,0.12510000000000002,125.10000000000002,3.47900390625
L + ACR2-CTZ,CTZ-9,Before,9,1338,0.1338,133.8,3.7841796875
L + ACR2-CTZ,CTZ-9,Before,9,1445,0.14450000000000002,144.50000000000003,4.669189453125
L + ACR2-CTZ,CTZ-9,Before,9,1558,0.1558,155.79999999999998,4.8828125
L + ACR2-CTZ,CTZ-9,Before,9,1673,0.1673,167.3,4.69970703125
L + ACR2-CTZ,CTZ-9,Before,9,1805,0.18050000000000002,180.50000000000003,5.279541015625
L + ACR2-CTZ,CTZ-9,Before,9,1937,0.1937,193.70000000000002,5.584716796875
L + ACR2-CTZ,CTZ-9,Before,9,2073,0.2073,207.3,5.828857421875
L + ACR2-CTZ,CTZ-9,Before,9,2226,0.22260000000000002,222.60000000000002,5.2490234375
L + ACR2-CTZ,CTZ-9,Before,9,2348,0.2348,234.8,5.218505859375
L + ACR2-CTZ,CTZ-9,Before,9,2479,0.2479,247.9,5.126953125
L + ACR2-CTZ,CTZ-9,Before,9,2657,0.2657,265.7,5.767822265625
L + ACR2-CTZ,CTZ-9,Before,9,3393,0.3393,339.3,5.279541015625
L + ACR2-CTZ,CTZ-9,Before,9,3520,0.35200000000000004,352.00000000000006,5.096435546875
L + ACR2-CTZ,CTZ-9,Before,9,3682,0.3682,368.20000000000005,5.2490234375
L + ACR2-CTZ,CTZ-9,Before,9,3849,0.3849,384.90000000000003,5.706787109375
L + ACR2-CTZ,CTZ-9,Before,9,3992,0.3992,399.2,5.615234375
L + ACR2-CTZ,CTZ-9,Before,9,4168,0.4168,416.8,5.523681640625
L + ACR2-CTZ,CTZ-9,Before,9,4319,0.4319,431.90000000000003,5.06591796875
L + ACR2-CTZ,CTZ-9,Before,9,4482,0.44820000000000004,448.20000000000005,5.67626953125
L + ACR2-CTZ,CTZ-9,Before,9,5659,0.5659000000000001,565.9000000000001,6.103515625
L + ACR2-CTZ,CTZ-9,Before,9,5804,0.5804,580.4,5.157470703125
L + ACR2-CTZ,CTZ-9,Before,9,5971,0.5971000000000001,597.1,6.16455078125
L + ACR2-CTZ,CTZ-9,Before,9,6130,0.613,613.0,5.7373046875
L + ACR2-CTZ,CTZ-9,Before,9,6305,0.6305000000000001,630.5000000000001,6.103515625
L + ACR2-CTZ,CTZ-9,Before,9,6469,0.6469,646.9,6.04248046875
L + ACR2-CTZ,CTZ-9,Before,9,6651,0.6651,665.1,5.18798828125
L + ACR2-CTZ,CTZ-9,Before,9,6809,0.6809000000000001,680.9000000000001,5.2490234375
L + ACR2-CTZ,CTZ-9,Before,9,7446,0.7446,744.6,6.195068359375
L + ACR2-CTZ,CTZ-9,Before,9,8416,0.8416,841.6,5.950927734375
L + ACR2-CTZ,CTZ-9,Before,9,8584,0.8584,858.4000000000001,5.43212890625
L + ACR2-CTZ,CTZ-9,Before,9,8730,0.873,873.0,5.035400390625
L + ACR2-CTZ,CTZ-9,Before,9,8871,0.8871,887.1,5.584716796875
L + ACR2-CTZ,CTZ-9,Before,9,9011,0.9011,901.1,5.157470703125
L + ACR2-CTZ,CTZ-9,Before,9,9192,0.9192,919.2,5.31005859375
L + ACR2-CTZ,CTZ-9,Before,9,9343,0.9343,934.3000000000001,5.401611328125
L + ACR2-CTZ,CTZ-9,Before,9,9522,0.9522,952.2,6.34765625
L + ACR2-CTZ,CTZ-9,Before,9,9718,0.9718,971.8,5.523681640625
L + ACR2-CTZ,CTZ-9,Before,9,9870,0.9870000000000001,987.0000000000001,5.43212890625
L + ACR2-CTZ,CTZ-9,Before,9,10071,1.0071,1007.1000000000001,5.218505859375
L + ACR2-CTZ,CTZ-9,Before,9,10942,1.0942,1094.2,5.4931640625
