Group,Recording_ID,Label,Sweep_Number,Line_Points,N_Peaks,Peak_Indices,Peak_Times_s
L + CS-CTZ,CTZ-5,After,0,"[[0.08045257583052479, -12.861852626981069], [0.3715262397688974, -13.389847705260841]]",0,[],[]
L + CS-CTZ,CTZ-5,After,1,"[[0.08045257583052479, -12.861852626981069], [0.3715262397688974, -13.389847705260841]]",0,[],[]
L + CS-CTZ,CTZ-5,After,2,"[[0.08045257583052479, -12.861852626981069], [0.3715262397688974, -13.389847705260841]]",1,[813],[0.0813]
L + CS-CTZ,CTZ-5,After,3,"[[0.08045257583052479, -12.861852626981069], [0.3715262397688974, -13.389847705260841]]",9,"[1283, 1437, 1623, 4662, 4920, 6487, 6742, 10034, 10531]","[0.1283, 0.1437, 0.1623, 0.4662, 0.49200000000000005, 0.6487, 0.6742, 1.0034, 1.0531000000000001]"
L + CS-CTZ,CTZ-5,After,4,"[[0.08045257583052479, -12.861852626981069], [0.3715262397688974, -13.389847705260841]]",79,"[1259, 1346, 1446, 1547, 1655, 1762, 1873, 1984, 2097, 2214, 2323, 2396, 2475, 2568, 2674, 2798, 2937, 3056, 3180, 3309, 3443, 3571, 3707, 3834, 3964, 4098, 4236, 4365, 4493, 4616, 4740, 4876, 5010, 5144, 5263, 5393, 5521, 5654, 5785, 5918, 6049, 6178, 6310, 6450, 6572, 6701, 6830, 6963, 7094, 7227, 7357, 7495, 7625, 7760, 7904, 8046, 8182, 8316, 8451, 8586, 8727, 8863, 9004, 9143, 9276, 9400, 9531, 9661, 9798, 9937, 10069, 10214, 10347, 10488, 10627, 10763, 10905, 11027, 11170]","[0.1259, 0.1346, 0.1446, 0.1547, 0.1655, 0.1762, 0.18730000000000002, 0.19840000000000002, 0.2097, 0.2214, 0.2323, 0.2396, 0.24750000000000003, 0.25680000000000003, 0.2674, 0.2798, 0.2937, 0.30560000000000004, 0.318, 0.3309, 0.3443, 0.35710000000000003, 0.37070000000000003, 0.3834, 0.39640000000000003, 0.4098, 0.42360000000000003, 0.4365, 0.44930000000000003, 0.4616, 0.47400000000000003, 0.48760000000000003, 0.501, 0.5144000000000001, 0.5263, 0.5393, 0.5521, 0.5654, 0.5785, 0.5918, 0.6049, 0.6178, 0.631, 0.645, 0.6572, 0.6701, 0.683, 0.6963, 0.7094, 0.7227, 0.7357, 0.7495, 0.7625000000000001, 0.776, 0.7904, 0.8046000000000001, 0.8182, 0.8316, 0.8451000000000001, 0.8586, 0.8727, 0.8863000000000001, 0.9004000000000001, 0.9143, 0.9276000000000001, 0.9400000000000001, 0.9531000000000001, 0.9661000000000001, 0.9798, 0.9937, 1.0069000000000001, 1.0214, 1.0347, 1.0488, 1.0627, 1.0763, 1.0905, 1.1027, 1.117]"
L + CS-CTZ,CTZ-5,After,5,"[[0.08045257583052479, -12.861852626981069], [0.3715262397688974, -13.389847705260841]]",101,"[1254, 1322, 1402, 1487, 1573, 1663, 1751, 1840, 1928, 2019, 2107, 2197, 2286, 2377, 2473, 2572, 2666, 2760, 2856, 2950, 3048, 3141, 3239, 3337, 3431, 3526, 3628, 3719, 3810, 3913, 4006, 4103, 4199, 4298, 4395, 4495, 4590, 4689, 4788, 4888, 4995, 5094, 5193, 5297, 5397, 5495, 5596, 5701, 5798, 5900, 5994, 6098, 6199, 6310, 6411, 6511, 6605, 6717, 6817, 6921, 7023, 7125, 7226, 7332, 7438, 7545, 7648, 7745, 7849, 7950, 8048, 8149, 8255, 8358, 8460, 8565, 8674, 8773, 8877, 8989, 9095, 9200, 9302, 9400, 9505, 9610, 9708, 9811, 9917, 10025, 10129, 10230, 10334, 10442, 10545, 10646, 10747, 10855, 10955, 11059, 11161]","[0.1254, 0.1322, 0.14020000000000002, 0.1487, 0.1573, 0.1663, 0.1751, 0.184, 0.1928, 0.2019, 0.2107, 0.2197, 0.2286, 0.23770000000000002, 0.24730000000000002, 0.25720000000000004, 0.2666, 0.276, 0.2856, 0.29500000000000004, 0.3048, 0.3141, 0.3239, 0.3337, 0.3431, 0.3526, 0.3628, 0.3719, 0.381, 0.39130000000000004, 0.4006, 0.4103, 0.4199, 0.4298, 0.4395, 0.4495, 0.459, 0.46890000000000004, 0.4788, 0.4888, 0.4995, 0.5094000000000001, 0.5193, 0.5297000000000001, 0.5397000000000001, 0.5495, 0.5596, 0.5701, 0.5798, 0.5900000000000001, 0.5994, 0.6098, 0.6199, 0.631, 0.6411, 0.6511, 0.6605000000000001, 0.6717000000000001, 0.6817000000000001, 0.6921, 0.7023, 0.7125, 0.7226, 0.7332000000000001, 0.7438, 0.7545000000000001, 0.7648, 0.7745000000000001, 0.7849, 0.795, 0.8048000000000001, 0.8149000000000001, 0.8255, 0.8358, 0.8460000000000001, 0.8565, 0.8674000000000001, 0.8773000000000001, 0.8877, 0.8989, 0.9095000000000001, 0.92, 0.9302, 0.9400000000000001, 0.9505, 0.9610000000000001, 0.9708, 0.9811000000000001, 0.9917, 1.0025, 1.0129000000000001, 1.0230000000000001, 1.0334, 1.0442, 1.0545, 1.0646, 1.0747, 1.0855000000000001, 1.0955000000000001, 1.1059, 1.1161]"
L + CS-CTZ,CTZ-5,After,6,"[[0.08045257583052479, -12.861852626981069], [0.3715262397688974, -13.389847705260841]]",48,"[1250, 1312, 1380, 1454, 1525, 1596, 1676, 1755, 1834, 1913, 1992, 2071, 2151, 2230, 2309, 2385, 2471, 2554, 2638, 2718, 2803, 2888, 2965, 3049, 3132, 3208, 3293, 3373, 3456, 3537, 3617, 3697, 3778, 3865, 3937, 4020, 4101, 4174, 4258, 4422, 4501, 4578, 4732, 4814, 4888, 4892, 4964, 5043]","[0.125, 0.1312, 0.138, 0.1454, 0.1525, 0.15960000000000002, 0.1676, 0.17550000000000002, 0.1834, 0.1913, 0.19920000000000002, 0.2071, 0.2151, 0.223, 0.23090000000000002, 0.23850000000000002, 0.24710000000000001, 0.2554, 0.26380000000000003, 0.2718, 0.2803, 0.2888, 0.29650000000000004, 0.3049, 0.31320000000000003, 0.32080000000000003, 0.32930000000000004, 0.3373, 0.3456, 0.3537, 0.3617, 0.36970000000000003, 0.3778, 0.3865, 0.3937, 0.402, 0.4101, 0.4174, 0.4258, 0.44220000000000004, 0.4501, 0.45780000000000004, 0.4732, 0.48140000000000005, 0.4888, 0.4892, 0.4964, 0.5043]"
L + CS-CTZ,CTZ-5,After,7,"[[0.08045257583052479, -12.861852626981069], [0.3715262397688974, -13.389847705260841]]",15,"[1249, 1308, 1369, 1433, 1499, 1572, 1642, 1713, 1785, 1855, 1928, 1997, 2066, 3172, 3746]","[0.12490000000000001, 0.1308, 0.1369, 0.1433, 0.1499, 0.1572, 0.1642, 0.1713, 0.17850000000000002, 0.1855, 0.1928, 0.19970000000000002, 0.2066, 0.31720000000000004, 0.37460000000000004]"
L + CS-CTZ,CTZ-5,After,8,"[[0.08045257583052479, -12.861852626981069], [0.3715262397688974, -13.389847705260841]]",3,"[1247, 1302, 1365]","[0.1247, 0.1302, 0.1365]"
L + CS-CTZ,CTZ-5,After,9,"[[0.08045257583052479, -12.861852626981069], [0.3715262397688974, -13.389847705260841]]",5,"[1247, 1302, 1358, 1410, 2032]","[0.1247, 0.1302, 0.1358, 0.14100000000000001, 0.20320000000000002]"
