Group,Recording_ID,Label,Sweep_Number,Peak_Index,Peak_Time_s,Peak_Time_ms,Peak_Voltage_mV
L + CS-Veh,Veh-6,Before,4,1498,0.14980000000000002,149.8,38.055419921875
L + CS-Veh,Veh-6,Before,5,1385,0.1385,138.5,37.139892578125
L + CS-Veh,Veh-6,Before,5,1867,0.1867,186.70000000000002,35.82763671875
L + CS-Veh,Veh-6,Before,5,7322,0.7322000000000001,732.2,33.203125
L + CS-Veh,Veh-6,Before,6,1329,0.13290000000000002,132.9,34.942626953125
L + CS-Veh,Veh-6,Before,6,1618,0.1618,161.8,34.515380859375
L + CS-Veh,Veh-6,Before,6,2162,0.2162,216.20000000000002,32.71484375
L + CS-Veh,Veh-6,Before,6,3535,0.35350000000000004,353.50000000000006,31.402587890625
L + CS-Veh,Veh-6,Before,6,6940,0.6940000000000001,694.0000000000001,30.303955078125
L + CS-Veh,Veh-6,Before,6,9027,0.9027000000000001,902.7,28.86962890625
L + CS-Veh,Veh-6,Before,7,1312,0.1312,131.20000000000002,33.63037109375
L + CS-Veh,Veh-6,Before,7,1526,0.1526,152.60000000000002,32.470703125
L + CS-Veh,Veh-6,Before,7,1860,0.186,186.0,31.67724609375
L + CS-Veh,Veh-6,Before,7,2242,0.2242,224.20000000000002,30.57861328125
L + CS-Veh,Veh-6,Before,7,2729,0.27290000000000003,272.90000000000003,29.6630859375
L + CS-Veh,Veh-6,Before,7,4229,0.4229,422.9,27.313232421875
L + CS-Veh,Veh-6,Before,7,5810,0.5810000000000001,581.0000000000001,27.4658203125
L + CS-Veh,Veh-6,Before,7,7405,0.7405,740.5,26.9775390625
L + CS-Veh,Veh-6,Before,7,9068,0.9068,906.8000000000001,26.458740234375
L + CS-Veh,Veh-6,Before,7,10981,1.0981,1098.1000000000001,25.7568359375
L + CS-Veh,Veh-6,Before,8,1286,0.12860000000000002,128.60000000000002,32.16552734375
L + CS-Veh,Veh-6,Before,8,1454,0.1454,145.4,29.937744140625
L + CS-Veh,Veh-6,Before,8,1714,0.1714,171.4,29.9072265625
L + CS-Veh,Veh-6,Before,8,2003,0.2003,200.3,29.266357421875
L + CS-Veh,Veh-6,Before,8,2330,0.233,233.0,27.984619140625
L + CS-Veh,Veh-6,Before,8,2670,0.267,267.0,27.16064453125
L + CS-Veh,Veh-6,Before,8,3037,0.3037,303.70000000000005,26.702880859375
L + CS-Veh,Veh-6,Before,8,3530,0.35300000000000004,353.00000000000006,25.45166015625
L + CS-Veh,Veh-6,Before,8,3957,0.3957,395.7,25.634765625
L + CS-Veh,Veh-6,Before,8,4691,0.4691,469.1,20.721435546875
L + CS-Veh,Veh-6,Before,8,5194,0.5194,519.4,24.4140625
L + CS-Veh,Veh-6,Before,8,6366,0.6366,636.6,23.0712890625
L + CS-Veh,Veh-6,Before,8,6841,0.6841,684.1,24.84130859375
L + CS-Veh,Veh-6,Before,8,7926,0.7926000000000001,792.6000000000001,21.820068359375
L + CS-Veh,Veh-6,Before,8,8452,0.8452000000000001,845.2,24.23095703125
L + CS-Veh,Veh-6,Before,8,9003,0.9003,900.3,21.54541015625
L + CS-Veh,Veh-6,Before,8,9527,0.9527,952.7,23.223876953125
L + CS-Veh,Veh-6,Before,8,10841,1.0841,1084.1000000000001,22.064208984375
L + CS-Veh,Veh-6,Before,9,1277,0.1277,127.7,30.487060546875
L + CS-Veh,Veh-6,Before,9,1415,0.14150000000000001,141.50000000000003,27.008056640625
L + CS-Veh,Veh-6,Before,9,1626,0.1626,162.6,27.984619140625
L + CS-Veh,Veh-6,Before,9,1868,0.18680000000000002,186.8,26.947021484375
L + CS-Veh,Veh-6,Before,9,2136,0.2136,213.60000000000002,26.123046875
L + CS-Veh,Veh-6,Before,9,2394,0.2394,239.4,25.299072265625
L + CS-Veh,Veh-6,Before,9,2663,0.26630000000000004,266.3,25.08544921875
L + CS-Veh,Veh-6,Before,9,2956,0.29560000000000003,295.6,24.10888671875
L + CS-Veh,Veh-6,Before,9,3261,0.3261,326.1,23.284912109375
L + CS-Veh,Veh-6,Before,9,3566,0.35660000000000003,356.6,23.773193359375
L + CS-Veh,Veh-6,Before,9,3884,0.3884,388.40000000000003,22.5830078125
L + CS-Veh,Veh-6,Before,9,4193,0.4193,419.3,23.040771484375
L + CS-Veh,Veh-6,Before,9,4520,0.452,452.0,22.247314453125
L + CS-Veh,Veh-6,Before,9,4833,0.4833,483.3,22.3388671875
L + CS-Veh,Veh-6,Before,9,5142,0.5142,514.2,22.003173828125
L + CS-Veh,Veh-6,Before,9,5446,0.5446,544.6,21.575927734375
L + CS-Veh,Veh-6,Before,9,5733,0.5733,573.3000000000001,21.209716796875
L + CS-Veh,Veh-6,Before,9,6042,0.6042000000000001,604.2,20.721435546875
L + CS-Veh,Veh-6,Before,9,6330,0.633,633.0,20.904541015625
L + CS-Veh,Veh-6,Before,9,6601,0.6601,660.1,19.6533203125
L + CS-Veh,Veh-6,Before,9,6896,0.6896,689.6,20.477294921875
L + CS-Veh,Veh-6,Before,9,7182,0.7182000000000001,718.2,19.53125
L + CS-Veh,Veh-6,Before,9,7490,0.749,749.0,19.22607421875
L + CS-Veh,Veh-6,Before,9,7789,0.7789,778.9000000000001,19.744873046875
L + CS-Veh,Veh-6,Before,9,8084,0.8084,808.4,19.256591796875
L + CS-Veh,Veh-6,Before,9,8405,0.8405,840.5,17.4560546875
L + CS-Veh,Veh-6,Before,9,8730,0.873,873.0,17.486572265625
L + CS-Veh,Veh-6,Before,9,9043,0.9043,904.3,18.49365234375
L + CS-Veh,Veh-6,Before,9,9345,0.9345,934.5,17.669677734375
L + CS-Veh,Veh-6,Before,9,9632,0.9632000000000001,963.2,18.310546875
L + CS-Veh,Veh-6,Before,9,9931,0.9931000000000001,993.1000000000001,18.829345703125
L + CS-Veh,Veh-6,Before,9,10221,1.0221,1022.1,18.00537109375
L + CS-Veh,Veh-6,Before,9,10529,1.0529,1052.8999999999999,17.364501953125
L + CS-Veh,Veh-6,Before,9,10824,1.0824,1082.4,17.181396484375
L + CS-Veh,Veh-6,Before,9,11126,1.1126,1112.6000000000001,17.242431640625
L + CS-Veh,Veh-6,After,4,1560,0.156,156.0,37.261962890625
L + CS-Veh,Veh-6,After,5,1370,0.137,137.0,36.80419921875
L + CS-Veh,Veh-6,After,5,1891,0.18910000000000002,189.10000000000002,35.400390625
L + CS-Veh,Veh-6,After,5,5423,0.5423,542.3,32.073974609375
L + CS-Veh,Veh-6,After,6,1322,0.1322,132.20000000000002,35.125732421875
L + CS-Veh,Veh-6,After,6,1601,0.16010000000000002,160.10000000000002,33.87451171875
L + CS-Veh,Veh-6,After,6,2020,0.202,202.0,32.28759765625
L + CS-Veh,Veh-6,After,6,2561,0.2561,256.1,30.914306640625
L + CS-Veh,Veh-6,After,6,4353,0.4353,435.3,29.4189453125
L + CS-Veh,Veh-6,After,6,6423,0.6423,642.3,28.289794921875
L + CS-Veh,Veh-6,After,6,8262,0.8262,826.2,27.587890625
L + CS-Veh,Veh-6,After,6,10447,1.0447,1044.7,27.923583984375
L + CS-Veh,Veh-6,After,7,1300,0.13,130.0,32.501220703125
L + CS-Veh,Veh-6,After,7,1496,0.1496,149.60000000000002,30.731201171875
L + CS-Veh,Veh-6,After,7,1799,0.1799,179.9,30.548095703125
L + CS-Veh,Veh-6,After,7,2136,0.2136,213.60000000000002,29.6630859375
L + CS-Veh,Veh-6,After,7,2510,0.251,251.0,28.717041015625
L + CS-Veh,Veh-6,After,7,2946,0.29460000000000003,294.6,27.40478515625
L + CS-Veh,Veh-6,After,7,3403,0.3403,340.3,27.28271484375
L + CS-Veh,Veh-6,After,7,4164,0.4164,416.4,24.59716796875
L + CS-Veh,Veh-6,After,7,4809,0.48090000000000005,480.90000000000003,25.0244140625
L + CS-Veh,Veh-6,After,7,6276,0.6276,627.6,24.627685546875
L + CS-Veh,Veh-6,After,7,7837,0.7837000000000001,783.7,25.146484375
L + CS-Veh,Veh-6,After,7,8441,0.8441000000000001,844.1,24.322509765625
L + CS-Veh,Veh-6,After,7,9737,0.9737,973.7,23.956298828125
L + CS-Veh,Veh-6,After,8,1287,0.1287,128.70000000000002,31.402587890625
L + CS-Veh,Veh-6,After,8,1451,0.1451,145.1,28.228759765625
L + CS-Veh,Veh-6,After,8,1716,0.1716,171.6,28.900146484375
L + CS-Veh,Veh-6,After,8,1998,0.1998,199.8,27.496337890625
L + CS-Veh,Veh-6,After,8,2315,0.2315,231.5,26.885986328125
L + CS-Veh,Veh-6,After,8,2664,0.2664,266.40000000000003,26.092529296875
L + CS-Veh,Veh-6,After,8,3049,0.3049,304.9,25.421142578125
L + CS-Veh,Veh-6,After,8,3436,0.3436,343.6,25.0244140625
L + CS-Veh,Veh-6,After,8,3894,0.3894,389.40000000000003,24.322509765625
L + CS-Veh,Veh-6,After,8,4295,0.4295,429.5,24.10888671875
L + CS-Veh,Veh-6,After,8,4755,0.47550000000000003,475.50000000000006,23.590087890625
L + CS-Veh,Veh-6,After,8,5202,0.5202,520.2,23.345947265625
L + CS-Veh,Veh-6,After,8,5688,0.5688,568.8,22.4609375
L + CS-Veh,Veh-6,After,8,6219,0.6219,621.9,22.674560546875
L + CS-Veh,Veh-6,After,8,6712,0.6712,671.2,22.308349609375
L + CS-Veh,Veh-6,After,8,7124,0.7124,712.4,23.0712890625
L + CS-Veh,Veh-6,After,8,7534,0.7534000000000001,753.4000000000001,22.918701171875
L + CS-Veh,Veh-6,After,8,8002,0.8002,800.2,21.392822265625
L + CS-Veh,Veh-6,After,8,8510,0.8510000000000001,851.0000000000001,20.111083984375
L + CS-Veh,Veh-6,After,8,9020,0.902,902.0,21.331787109375
L + CS-Veh,Veh-6,After,8,9485,0.9485,948.5,21.1181640625
L + CS-Veh,Veh-6,After,8,10017,1.0017,1001.7,19.53125
L + CS-Veh,Veh-6,After,8,10454,1.0454,1045.4,20.93505859375
L + CS-Veh,Veh-6,After,8,11055,1.1055000000000001,1105.5000000000002,17.7001953125
L + CS-Veh,Veh-6,After,9,1283,0.1283,128.3,28.656005859375
