Group,Recording_ID,Label,Sweep_Number,Peak_Index,Peak_Time_s,Peak_Time_ms,Peak_Voltage_mV
L + ACR2-CTZ,CTZ-2,Before,7,1280,0.128,128.0,58.9599609375
L + ACR2-CTZ,CTZ-2,Before,7,1373,0.1373,137.3,57.0068359375
L + ACR2-CTZ,CTZ-2,Before,7,1484,0.1484,148.4,47.882080078125
L + ACR2-CTZ,CTZ-2,Before,8,1276,0.12760000000000002,127.60000000000002,66.58935546875
L + ACR2-CTZ,CTZ-2,Before,8,1360,0.136,136.0,60.882568359375
L + ACR2-CTZ,CTZ-2,Before,8,1461,0.1461,146.1,60.72998046875
L + ACR2-CTZ,CTZ-2,Before,8,1564,0.1564,156.4,59.722900390625
L + ACR2-CTZ,CTZ-2,Before,8,1668,0.1668,166.8,58.59375
L + ACR2-CTZ,CTZ-2,Before,8,1779,0.1779,177.9,59.5703125
L + ACR2-CTZ,CTZ-2,Before,8,1882,0.1882,188.20000000000002,55.877685546875
L + ACR2-CTZ,CTZ-2,Before,8,1993,0.1993,199.3,59.814453125
L + ACR2-CTZ,CTZ-2,Before,9,1271,0.12710000000000002,127.10000000000002,72.418212890625
L + ACR2-CTZ,CTZ-2,Before,9,1351,0.1351,135.1,78.7353515625
L + ACR2-CTZ,CTZ-2,Before,9,1449,0.1449,144.9,77.056884765625
L + ACR2-CTZ,CTZ-2,Before,9,1542,0.1542,154.20000000000002,74.981689453125
L + ACR2-CTZ,CTZ-2,Before,9,1654,0.16540000000000002,165.4,72.845458984375
L + ACR2-CTZ,CTZ-2,Before,9,1763,0.1763,176.3,71.075439453125
L + ACR2-CTZ,CTZ-2,Before,9,1896,0.18960000000000002,189.60000000000002,67.9931640625
L + ACR2-CTZ,CTZ-2,After,7,1289,0.12890000000000001,128.9,56.5185546875
L + ACR2-CTZ,CTZ-2,After,8,1282,0.1282,128.20000000000002,70.526123046875
L + ACR2-CTZ,CTZ-2,After,8,1405,0.1405,140.5,65.277099609375
L + ACR2-CTZ,CTZ-2,After,8,1407,0.14070000000000002,140.70000000000002,65.277099609375
L + ACR2-CTZ,CTZ-2,After,9,1284,0.12840000000000001,128.4,93.505859375
L + ACR2-CTZ,CTZ-2,After,9,1410,0.14100000000000001,141.0,88.0126953125
