Group,Recording_ID,Label,Sweep_Number,Peak_Index,Peak_Time_s,Peak_Time_ms,Peak_Voltage_mV
L + CS-CTZ,CTZ-8,Before,3,1390,0.139,139.0,19.134521484375
L + CS-CTZ,CTZ-8,Before,3,2217,0.2217,221.70000000000002,16.815185546875
L + CS-CTZ,CTZ-8,Before,4,1307,0.1307,130.70000000000002,18.9208984375
L + CS-CTZ,CTZ-8,Before,4,1625,0.1625,162.5,16.876220703125
L + CS-CTZ,CTZ-8,Before,4,2107,0.2107,210.7,15.594482421875
L + CS-CTZ,CTZ-8,Before,4,2637,0.2637,263.7,14.7705078125
L + CS-CTZ,CTZ-8,Before,4,3234,0.3234,323.40000000000003,13.7939453125
L + CS-CTZ,CTZ-8,Before,4,3850,0.385,385.0,13.336181640625
L + CS-CTZ,CTZ-8,Before,4,4483,0.44830000000000003,448.3,14.58740234375
L + CS-CTZ,CTZ-8,Before,4,5209,0.5209,520.9,13.85498046875
L + CS-CTZ,CTZ-8,Before,4,5887,0.5887,588.7,13.946533203125
L + CS-CTZ,CTZ-8,Before,4,6624,0.6624,662.4,13.0615234375
L + CS-CTZ,CTZ-8,Before,4,7339,0.7339,733.9,12.14599609375
L + CS-CTZ,CTZ-8,Before,4,8149,0.8149000000000001,814.9000000000001,12.451171875
L + CS-CTZ,CTZ-8,Before,4,8906,0.8906000000000001,890.6,12.603759765625
L + CS-CTZ,CTZ-8,Before,4,9609,0.9609000000000001,960.9000000000001,13.153076171875
L + CS-CTZ,CTZ-8,Before,4,10386,1.0386,1038.6,13.519287109375
L + CS-CTZ,CTZ-8,Before,4,11166,1.1166,1116.6000000000001,12.603759765625
L + CS-CTZ,CTZ-8,Before,5,1293,0.1293,129.3,18.12744140625
L + CS-CTZ,CTZ-8,Before,5,1493,0.14930000000000002,149.3,16.326904296875
L + CS-CTZ,CTZ-8,Before,5,1827,0.1827,182.7,15.106201171875
L + CS-CTZ,CTZ-8,Before,5,2174,0.2174,217.4,13.61083984375
L + CS-CTZ,CTZ-8,Before,5,2566,0.2566,256.6,13.519287109375
L + CS-CTZ,CTZ-8,Before,5,2999,0.2999,299.9,12.847900390625
L + CS-CTZ,CTZ-8,Before,5,3441,0.3441,344.1,12.115478515625
L + CS-CTZ,CTZ-8,Before,5,3896,0.3896,389.6,12.054443359375
