Group,Recording_ID,Label,Sweep_Number,Line_Points,N_Peaks,Peak_Indices,Peak_Times_s
L + CS-CTZ,CTZ-1,Before,0,"[[0.09549820788530461, 18.317738624755805], [1.1779928315412185, 11.73620608155747]]",0,[],[]
L + CS-CTZ,CTZ-1,Before,1,"[[0.09549820788530461, 18.317738624755805], [1.1779928315412185, 11.73620608155747]]",0,[],[]
L + CS-CTZ,CTZ-1,Before,2,"[[0.09549820788530461, 18.317738624755805], [1.1779928315412185, 11.73620608155747]]",0,[],[]
L + CS-CTZ,CTZ-1,Before,3,"[[0.09549820788530461, 18.317738624755805], [1.1779928315412185, 11.73620608155747]]",0,[],[]
L + CS-CTZ,CTZ-1,Before,4,"[[0.09549820788530461, 18.317738624755805], [1.1779928315412185, 11.73620608155747]]",0,[],[]
L + CS-CTZ,CTZ-1,Before,5,"[[0.09549820788530461, 18.317738624755805], [1.1779928315412185, 11.73620608155747]]",0,[],[]
L + CS-CTZ,CTZ-1,Before,6,"[[0.09549820788530461, 18.317738624755805], [1.1779928315412185, 11.73620608155747]]",11,"[1290, 1531, 1776, 2034, 2360, 2719, 3049, 3833, 4512, 7359, 8519]","[0.129, 0.1531, 0.1776, 0.2034, 0.23600000000000002, 0.27190000000000003, 0.3049, 0.38330000000000003, 0.45120000000000005, 0.7359, 0.8519]"
L + CS-CTZ,CTZ-1,Before,7,"[[0.09549820788530461, 18.317738624755805], [1.1779928315412185, 11.73620608155747]]",22,"[1278, 1467, 1647, 1831, 2032, 2258, 2499, 2735, 2967, 3227, 3483, 3726, 4032, 4334, 4631, 5908, 6231, 6520, 7502, 7804, 9137, 9442]","[0.1278, 0.1467, 0.1647, 0.1831, 0.20320000000000002, 0.2258, 0.2499, 0.2735, 0.2967, 0.32270000000000004, 0.3483, 0.37260000000000004, 0.4032, 0.4334, 0.4631, 0.5908, 0.6231, 0.652, 0.7502000000000001, 0.7804, 0.9137000000000001, 0.9442]"
L + CS-CTZ,CTZ-1,Before,8,"[[0.09549820788530461, 18.317738624755805], [1.1779928315412185, 11.73620608155747]]",29,"[1269, 1429, 1584, 1740, 1906, 2073, 2254, 2433, 2632, 2822, 3022, 3243, 3461, 3696, 3927, 4178, 4432, 4879, 5137, 5389, 5628, 7661, 7895, 8152, 8371, 8605, 8853, 10960, 11200]","[0.1269, 0.1429, 0.1584, 0.17400000000000002, 0.19060000000000002, 0.2073, 0.22540000000000002, 0.24330000000000002, 0.2632, 0.2822, 0.3022, 0.32430000000000003, 0.3461, 0.36960000000000004, 0.3927, 0.4178, 0.44320000000000004, 0.4879, 0.5137, 0.5389, 0.5628000000000001, 0.7661, 0.7895000000000001, 0.8152, 0.8371000000000001, 0.8605, 0.8853000000000001, 1.096, 1.12]"
L + CS-CTZ,CTZ-1,Before,9,"[[0.09549820788530461, 18.317738624755805], [1.1779928315412185, 11.73620608155747]]",46,"[1263, 1403, 1537, 1672, 1816, 1953, 2102, 2259, 2415, 2574, 2752, 2942, 3129, 3308, 3500, 3684, 3868, 4052, 4253, 4464, 4656, 4882, 5098, 5313, 5545, 5771, 5997, 6194, 6478, 6700, 6918, 7166, 7393, 7606, 8113, 8340, 8567, 8791, 9021, 9277, 10078, 10300, 10511, 10726, 10926, 11139]","[0.1263, 0.1403, 0.1537, 0.16720000000000002, 0.1816, 0.1953, 0.2102, 0.22590000000000002, 0.24150000000000002, 0.2574, 0.2752, 0.2942, 0.3129, 0.33080000000000004, 0.35000000000000003, 0.3684, 0.38680000000000003, 0.4052, 0.4253, 0.4464, 0.4656, 0.4882, 0.5098, 0.5313, 0.5545, 0.5771000000000001, 0.5997, 0.6194000000000001, 0.6478, 0.67, 0.6918000000000001, 0.7166, 0.7393000000000001, 0.7606, 0.8113, 0.8340000000000001, 0.8567, 0.8791, 0.9021, 0.9277000000000001, 1.0078, 1.03, 1.0511000000000001, 1.0726, 1.0926, 1.1139000000000001]"
