Group,Recording_ID,Label,Sweep_Number,Line_Points,N_Peaks,Peak_Indices,Peak_Times_s
L + ACR2-CTZ,CTZ-4,Before,0,"[[0.01370334058681455, -3.2371884300595326], [1.1071010784571607, -11.378696986607153]]",0,[],[]
L + ACR2-CTZ,CTZ-4,Before,1,"[[0.01370334058681455, -3.2371884300595326], [1.1071010784571607, -11.378696986607153]]",0,[],[]
L + ACR2-CTZ,CTZ-4,Before,2,"[[0.01370334058681455, -3.2371884300595326], [1.1071010784571607, -11.378696986607153]]",0,[],[]
L + ACR2-CTZ,CTZ-4,Before,3,"[[0.01370334058681455, -3.2371884300595326], [1.1071010784571607, -11.378696986607153]]",0,[],[]
L + ACR2-CTZ,CTZ-4,Before,4,"[[0.01370334058681455, -3.2371884300595326], [1.1071010784571607, -11.378696986607153]]",3,"[1281, 1448, 3232]","[0.12810000000000002, 0.1448, 0.32320000000000004]"
L + ACR2-CTZ,CTZ-4,Before,5,"[[0.01370334058681455, -3.2371884300595326], [1.1071010784571607, -11.378696986607153]]",38,"[1261, 1386, 1516, 1655, 1798, 1954, 2105, 2253, 2419, 2580, 2777, 3009, 3618, 3776, 4053, 4215, 4372, 4525, 4683, 4880, 5030, 5209, 5378, 5577, 6121, 6292, 6493, 6693, 6870, 7867, 8080, 8240, 8435, 10424, 10575, 10763, 10963, 11152]","[0.12610000000000002, 0.1386, 0.1516, 0.1655, 0.17980000000000002, 0.19540000000000002, 0.21050000000000002, 0.2253, 0.2419, 0.258, 0.2777, 0.3009, 0.3618, 0.3776, 0.4053, 0.42150000000000004, 0.43720000000000003, 0.4525, 0.46830000000000005, 0.48800000000000004, 0.503, 0.5209, 0.5378000000000001, 0.5577, 0.6121, 0.6292, 0.6493, 0.6693, 0.687, 0.7867000000000001, 0.808, 0.8240000000000001, 0.8435, 1.0424, 1.0575, 1.0763, 1.0963, 1.1152]"
L + ACR2-CTZ,CTZ-4,Before,6,"[[0.01370334058681455, -3.2371884300595326], [1.1071010784571607, -11.378696986607153]]",42,"[1257, 1366, 1486, 1606, 1725, 1852, 1986, 2124, 2259, 2411, 2541, 2674, 2802, 2934, 3073, 3220, 3371, 3509, 3662, 3799, 3941, 4084, 4224, 4363, 4515, 4688, 4851, 5059, 5251, 5421, 5615, 5792, 5968, 6117, 6251, 6420, 10494, 10624, 10761, 10899, 11036, 11170]","[0.1257, 0.1366, 0.1486, 0.16060000000000002, 0.17250000000000001, 0.1852, 0.1986, 0.2124, 0.22590000000000002, 0.2411, 0.2541, 0.2674, 0.2802, 0.2934, 0.3073, 0.322, 0.3371, 0.3509, 0.3662, 0.3799, 0.3941, 0.40840000000000004, 0.4224, 0.4363, 0.4515, 0.46880000000000005, 0.48510000000000003, 0.5059, 0.5251, 0.5421, 0.5615, 0.5792, 0.5968, 0.6117, 0.6251, 0.642, 1.0494, 1.0624, 1.0761, 1.0899, 1.1036000000000001, 1.117]"
L + ACR2-CTZ,CTZ-4,Before,7,"[[0.01370334058681455, -3.2371884300595326], [1.1071010784571607, -11.378696986607153]]",76,"[1252, 1346, 1448, 1553, 1660, 1767, 1879, 1990, 2102, 2219, 2340, 2464, 2584, 2709, 2824, 2942, 3057, 3181, 3300, 3432, 3565, 3687, 3820, 3947, 4080, 4217, 4342, 4484, 4644, 4776, 4905, 5027, 5162, 5303, 5440, 5573, 5712, 5848, 5998, 6126, 6270, 6403, 6545, 6681, 6811, 6944, 7076, 7229, 7374, 7522, 7673, 7816, 7943, 8076, 8213, 8363, 8507, 8649, 8799, 8932, 9076, 9202, 9337, 9483, 9620, 9776, 9919, 10056, 10192, 10336, 10494, 10648, 10774, 10932, 11075, 11229]","[0.1252, 0.1346, 0.1448, 0.1553, 0.166, 0.1767, 0.1879, 0.199, 0.2102, 0.22190000000000001, 0.234, 0.2464, 0.2584, 0.27090000000000003, 0.28240000000000004, 0.2942, 0.3057, 0.3181, 0.33, 0.3432, 0.35650000000000004, 0.3687, 0.382, 0.3947, 0.40800000000000003, 0.4217, 0.43420000000000003, 0.4484, 0.46440000000000003, 0.4776, 0.49050000000000005, 0.5027, 0.5162, 0.5303, 0.544, 0.5573, 0.5712, 0.5848, 0.5998, 0.6126, 0.627, 0.6403, 0.6545000000000001, 0.6681, 0.6811, 0.6944, 0.7076, 0.7229, 0.7374, 0.7522000000000001, 0.7673, 0.7816000000000001, 0.7943, 0.8076, 0.8213, 0.8363, 0.8507, 0.8649, 0.8799, 0.8932, 0.9076000000000001, 0.9202, 0.9337000000000001, 0.9483, 0.9620000000000001, 0.9776, 0.9919, 1.0056, 1.0192, 1.0336, 1.0494, 1.0648, 1.0774000000000001, 1.0932, 1.1075000000000002, 1.1229]"
L + ACR2-CTZ,CTZ-4,Before,8,"[[0.01370334058681455, -3.2371884300595326], [1.1071010784571607, -11.378696986607153]]",85,"[1249, 1335, 1424, 1515, 1606, 1702, 1799, 1899, 1999, 2099, 2196, 2295, 2398, 2507, 2610, 2716, 2828, 2942, 3055, 3165, 3272, 3375, 3485, 3598, 3708, 3810, 3930, 4042, 4149, 4263, 4388, 4503, 4618, 4736, 4853, 4959, 5079, 5194, 5304, 5430, 5539, 5659, 5784, 5905, 6033, 6157, 6284, 6401, 6526, 6643, 6768, 6898, 7024, 7142, 7264, 7393, 7524, 7650, 7775, 7905, 8040, 8164, 8289, 8425, 8551, 8677, 8806, 8954, 9074, 9196, 9328, 9456, 9575, 9710, 9844, 9972, 10093, 10222, 10351, 10482, 10625, 10755, 10883, 11010, 11141]","[0.12490000000000001, 0.1335, 0.1424, 0.1515, 0.16060000000000002, 0.17020000000000002, 0.1799, 0.1899, 0.19990000000000002, 0.2099, 0.21960000000000002, 0.2295, 0.2398, 0.25070000000000003, 0.261, 0.2716, 0.2828, 0.2942, 0.3055, 0.3165, 0.3272, 0.3375, 0.34850000000000003, 0.3598, 0.3708, 0.381, 0.393, 0.4042, 0.41490000000000005, 0.4263, 0.4388, 0.45030000000000003, 0.46180000000000004, 0.4736, 0.4853, 0.4959, 0.5079, 0.5194, 0.5304, 0.543, 0.5539000000000001, 0.5659000000000001, 0.5784, 0.5905, 0.6033000000000001, 0.6157, 0.6284000000000001, 0.6401, 0.6526000000000001, 0.6643, 0.6768000000000001, 0.6898000000000001, 0.7024, 0.7142000000000001, 0.7264, 0.7393000000000001, 0.7524000000000001, 0.765, 0.7775000000000001, 0.7905000000000001, 0.804, 0.8164, 0.8289000000000001, 0.8425, 0.8551000000000001, 0.8677, 0.8806, 0.8954000000000001, 0.9074000000000001, 0.9196000000000001, 0.9328000000000001, 0.9456, 0.9575, 0.9710000000000001, 0.9844, 0.9972000000000001, 1.0093, 1.0222, 1.0351000000000001, 1.0482, 1.0625, 1.0755000000000001, 1.0883, 1.101, 1.1141]"
L + ACR2-CTZ,CTZ-4,Before,9,"[[0.01370334058681455, -3.2371884300595326], [1.1071010784571607, -11.378696986607153]]",74,"[1249, 1327, 1413, 1499, 1588, 1676, 1764, 1853, 1944, 2037, 2133, 2225, 2323, 2419, 2519, 2617, 2719, 2818, 2922, 3027, 3128, 3229, 3332, 3434, 3535, 3638, 3743, 3850, 3948, 4055, 4162, 4272, 4381, 4485, 4598, 4708, 4818, 4930, 5040, 5152, 5270, 5385, 5495, 5611, 5734, 5861, 5989, 6116, 6242, 6367, 6490, 6620, 6739, 6854, 6974, 7089, 7205, 7327, 7459, 7583, 7699, 7819, 7938, 8057, 8175, 8302, 8424, 8543, 8656, 8784, 8898, 9018, 9127, 9252]","[0.12490000000000001, 0.1327, 0.1413, 0.1499, 0.1588, 0.1676, 0.1764, 0.18530000000000002, 0.19440000000000002, 0.20370000000000002, 0.21330000000000002, 0.2225, 0.2323, 0.2419, 0.2519, 0.2617, 0.27190000000000003, 0.2818, 0.2922, 0.3027, 0.3128, 0.3229, 0.3332, 0.34340000000000004, 0.35350000000000004, 0.3638, 0.3743, 0.385, 0.39480000000000004, 0.4055, 0.4162, 0.4272, 0.43810000000000004, 0.4485, 0.45980000000000004, 0.4708, 0.4818, 0.49300000000000005, 0.504, 0.5152, 0.527, 0.5385, 0.5495, 0.5611, 0.5734, 0.5861000000000001, 0.5989, 0.6116, 0.6242, 0.6367, 0.649, 0.662, 0.6739, 0.6854, 0.6974, 0.7089000000000001, 0.7205, 0.7327, 0.7459, 0.7583000000000001, 0.7699, 0.7819, 0.7938000000000001, 0.8057000000000001, 0.8175, 0.8302, 0.8424, 0.8543000000000001, 0.8656, 0.8784000000000001, 0.8898, 0.9018, 0.9127000000000001, 0.9252]"
L + ACR2-CTZ,CTZ-4,After,0,"[[0.051580860374470905, -4.7232976035466265], [1.1361405102943638, -1.8118237692212276]]",0,[],[]
L + ACR2-CTZ,CTZ-4,After,1,"[[0.051580860374470905, -4.7232976035466265], [1.1361405102943638, -1.8118237692212276]]",0,[],[]
L + ACR2-CTZ,CTZ-4,After,2,"[[0.051580860374470905, -4.7232976035466265], [1.1361405102943638, -1.8118237692212276]]",0,[],[]
L + ACR2-CTZ,CTZ-4,After,3,"[[0.051580860374470905, -4.7232976035466265], [1.1361405102943638, -1.8118237692212276]]",0,[],[]
L + ACR2-CTZ,CTZ-4,After,4,"[[0.051580860374470905, -4.7232976035466265], [1.1361405102943638, -1.8118237692212276]]",0,[],[]
