Group,Recording_ID,Label,Sweep_Number,Line_Points,N_Peaks,Peak_Indices,Peak_Times_s
L + CS-Veh,Veh-6,After,0,"[[0.005459797785267173, -1.6937982468377868], [1.2383919114106887, -9.758576892671122]]",0,[],[]
L + CS-Veh,Veh-6,After,1,"[[0.005459797785267173, -1.6937982468377868], [1.2383919114106887, -9.758576892671122]]",0,[],[]
L + CS-Veh,Veh-6,After,2,"[[0.005459797785267173, -1.6937982468377868], [1.2383919114106887, -9.758576892671122]]",0,[],[]
L + CS-Veh,Veh-6,After,3,"[[0.005459797785267173, -1.6937982468377868], [1.2383919114106887, -9.758576892671122]]",0,[],[]
L + CS-Veh,Veh-6,After,4,"[[0.005459797785267173, -1.6937982468377868], [1.2383919114106887, -9.758576892671122]]",1,[1560],[0.156]
L + CS-Veh,Veh-6,After,5,"[[0.005459797785267173, -1.6937982468377868], [1.2383919114106887, -9.758576892671122]]",3,"[1370, 1891, 5423]","[0.137, 0.18910000000000002, 0.5423]"
L + CS-Veh,Veh-6,After,6,"[[0.005459797785267173, -1.6937982468377868], [1.2383919114106887, -9.758576892671122]]",8,"[1322, 1601, 2020, 2561, 4353, 6423, 8262, 10447]","[0.1322, 0.16010000000000002, 0.202, 0.2561, 0.4353, 0.6423, 0.8262, 1.0447]"
L + CS-Veh,Veh-6,After,7,"[[0.005459797785267173, -1.6937982468377868], [1.2383919114106887, -9.758576892671122]]",13,"[1300, 1496, 1799, 2136, 2510, 2946, 3403, 4164, 4809, 6276, 7837, 8441, 9737]","[0.13, 0.1496, 0.1799, 0.2136, 0.251, 0.29460000000000003, 0.3403, 0.4164, 0.48090000000000005, 0.6276, 0.7837000000000001, 0.8441000000000001, 0.9737]"
L + CS-Veh,Veh-6,After,8,"[[0.005459797785267173, -1.6937982468377868], [1.2383919114106887, -9.758576892671122]]",24,"[1287, 1451, 1716, 1998, 2315, 2664, 3049, 3436, 3894, 4295, 4755, 5202, 5688, 6219, 6712, 7124, 7534, 8002, 8510, 9020, 9485, 10017, 10454, 11055]","[0.1287, 0.1451, 0.1716, 0.1998, 0.2315, 0.2664, 0.3049, 0.3436, 0.3894, 0.4295, 0.47550000000000003, 0.5202, 0.5688, 0.6219, 0.6712, 0.7124, 0.7534000000000001, 0.8002, 0.8510000000000001, 0.902, 0.9485, 1.0017, 1.0454, 1.1055000000000001]"
L + CS-Veh,Veh-6,After,9,"[[0.005459797785267173, -1.6937982468377868], [1.2383919114106887, -9.758576892671122]]",31,"[1283, 1416, 1634, 1885, 2138, 2406, 2711, 3020, 3309, 3632, 3945, 4276, 4624, 4955, 5279, 5617, 5987, 6326, 6677, 7052, 7418, 7766, 8145, 8499, 8862, 9266, 9620, 9999, 10384, 10771, 11168]","[0.1283, 0.1416, 0.16340000000000002, 0.1885, 0.21380000000000002, 0.2406, 0.2711, 0.302, 0.3309, 0.3632, 0.3945, 0.42760000000000004, 0.46240000000000003, 0.4955, 0.5279, 0.5617, 0.5987, 0.6326, 0.6677000000000001, 0.7052, 0.7418, 0.7766000000000001, 0.8145, 0.8499, 0.8862, 0.9266000000000001, 0.9620000000000001, 0.9999, 1.0384, 1.0771, 1.1168]"
