Group,Recording_ID,Label,Sweep_Number,Peak_Index,Peak_Time_s,Peak_Time_ms,Peak_Voltage_mV
L + ACR2-CTZ,CTZ-6,Before,6,133,0.013300000000000001,13.3,19.744873046875
L + ACR2-CTZ,CTZ-6,Before,6,237,0.023700000000000002,23.700000000000003,18.85986328125
L + ACR2-CTZ,CTZ-6,Before,6,367,0.0367,36.7,17.852783203125
L + ACR2-CTZ,CTZ-6,Before,6,2905,0.29050000000000004,290.50000000000006,17.88330078125
L + ACR2-CTZ,CTZ-6,Before,6,3081,0.30810000000000004,308.1,18.218994140625
L + ACR2-CTZ,CTZ-6,Before,6,3226,0.3226,322.6,18.096923828125
L + ACR2-CTZ,CTZ-6,Before,7,2512,0.25120000000000003,251.20000000000005,17.852783203125
L + ACR2-CTZ,CTZ-6,Before,7,10368,1.0368,1036.8,18.6767578125
L + ACR2-CTZ,CTZ-6,Before,7,10545,1.0545,1054.5,18.157958984375
L + ACR2-CTZ,CTZ-6,Before,7,10653,1.0653000000000001,1065.3000000000002,17.608642578125
L + ACR2-CTZ,CTZ-6,Before,7,10817,1.0817,1081.7,17.120361328125
L + ACR2-CTZ,CTZ-6,Before,8,1296,0.1296,129.6,17.02880859375
L + ACR2-CTZ,CTZ-6,Before,8,4514,0.4514,451.40000000000003,16.632080078125
L + ACR2-CTZ,CTZ-6,Before,8,8028,0.8028000000000001,802.8000000000001,17.2119140625
L + ACR2-CTZ,CTZ-6,Before,9,1260,0.126,126.0,17.669677734375
L + ACR2-CTZ,CTZ-6,Before,9,3446,0.3446,344.6,16.05224609375
L + ACR2-CTZ,CTZ-6,Before,9,4787,0.4787,478.7,15.56396484375
L + ACR2-CTZ,CTZ-6,Before,9,5586,0.5586,558.6,14.923095703125
L + ACR2-CTZ,CTZ-6,Before,9,6309,0.6309,630.9,15.777587890625
L + ACR2-CTZ,CTZ-6,Before,9,8165,0.8165,816.5,16.143798828125
L + ACR2-CTZ,CTZ-6,Before,9,9512,0.9512,951.2,14.556884765625
L + ACR2-CTZ,CTZ-6,Before,9,10154,1.0154,1015.4000000000001,15.869140625
L + ACR2-CTZ,CTZ-6,After,8,1274,0.1274,127.40000000000002,17.39501953125
L + ACR2-CTZ,CTZ-6,After,9,1275,0.1275,127.5,18.00537109375
L + ACR2-CTZ,CTZ-6,After,9,4524,0.4524,452.40000000000003,15.289306640625
L + ACR2-CTZ,CTZ-6,After,9,6342,0.6342,634.1999999999999,16.7236328125
L + ACR2-CTZ,CTZ-6,After,9,9263,0.9263,926.3000000000001,15.380859375
