Group,Recording_ID,Label,Sweep_Number,Line_Points,N_Peaks,Peak_Indices,Peak_Times_s
L + CS-Veh,Veh-7,Before,0,"[[0.008444444444444366, -1.9062587193080418], [1.1792544802867382, -16.59829275948661]]",0,[],[]
L + CS-Veh,Veh-7,Before,1,"[[0.008444444444444366, -1.9062587193080418], [1.1792544802867382, -16.59829275948661]]",0,[],[]
L + CS-Veh,Veh-7,Before,2,"[[0.008444444444444366, -1.9062587193080418], [1.1792544802867382, -16.59829275948661]]",0,[],[]
L + CS-Veh,Veh-7,Before,3,"[[0.008444444444444366, -1.9062587193080418], [1.1792544802867382, -16.59829275948661]]",0,[],[]
L + CS-Veh,Veh-7,Before,4,"[[0.008444444444444366, -1.9062587193080418], [1.1792544802867382, -16.59829275948661]]",0,[],[]
L + CS-Veh,Veh-7,Before,5,"[[0.008444444444444366, -1.9062587193080418], [1.1792544802867382, -16.59829275948661]]",1,[1377],[0.13770000000000002]
L + CS-Veh,Veh-7,Before,6,"[[0.008444444444444366, -1.9062587193080418], [1.1792544802867382, -16.59829275948661]]",3,"[1318, 1518, 1897]","[0.1318, 0.15180000000000002, 0.1897]"
L + CS-Veh,Veh-7,Before,7,"[[0.008444444444444366, -1.9062587193080418], [1.1792544802867382, -16.59829275948661]]",19,"[1296, 1432, 1641, 1895, 2193, 2493, 2789, 3173, 3568, 3941, 4313, 4657, 5169, 6300, 6777, 7880, 8998, 10147, 11157]","[0.1296, 0.1432, 0.1641, 0.1895, 0.21930000000000002, 0.24930000000000002, 0.27890000000000004, 0.3173, 0.3568, 0.3941, 0.4313, 0.4657, 0.5169, 0.63, 0.6777000000000001, 0.788, 0.8998, 1.0147000000000002, 1.1157000000000001]"
L + CS-Veh,Veh-7,Before,8,"[[0.008444444444444366, -1.9062587193080418], [1.1792544802867382, -16.59829275948661]]",36,"[1283, 1389, 1552, 1747, 1954, 2172, 2407, 2656, 2902, 3170, 3433, 3704, 3995, 4261, 4557, 4853, 5174, 5482, 5777, 6081, 6392, 6672, 6965, 7258, 7572, 7883, 8195, 8507, 8812, 9156, 9487, 9819, 10161, 10492, 10808, 11132]","[0.1283, 0.1389, 0.1552, 0.17470000000000002, 0.19540000000000002, 0.2172, 0.24070000000000003, 0.2656, 0.2902, 0.317, 0.3433, 0.3704, 0.3995, 0.42610000000000003, 0.45570000000000005, 0.4853, 0.5174, 0.5482, 0.5777, 0.6081, 0.6392, 0.6672, 0.6965, 0.7258, 0.7572, 0.7883, 0.8195, 0.8507, 0.8812000000000001, 0.9156000000000001, 0.9487000000000001, 0.9819, 1.0161, 1.0492000000000001, 1.0808, 1.1132]"
L + CS-Veh,Veh-7,Before,9,"[[0.008444444444444366, -1.9062587193080418], [1.1792544802867382, -16.59829275948661]]",43,"[1277, 1366, 1500, 1667, 1844, 2040, 2241, 2447, 2656, 2879, 3101, 3323, 3546, 3784, 4016, 4245, 4477, 4710, 4949, 5187, 5439, 5692, 5935, 6191, 6441, 6694, 6935, 7182, 7422, 7686, 7943, 8200, 8456, 8726, 8985, 9256, 9530, 9797, 10042, 10303, 10572, 10848, 11110]","[0.1277, 0.1366, 0.15, 0.16670000000000001, 0.1844, 0.20400000000000001, 0.22410000000000002, 0.2447, 0.2656, 0.2879, 0.31010000000000004, 0.33230000000000004, 0.3546, 0.3784, 0.4016, 0.42450000000000004, 0.44770000000000004, 0.47100000000000003, 0.4949, 0.5187, 0.5439, 0.5692, 0.5935, 0.6191, 0.6441, 0.6694, 0.6935, 0.7182000000000001, 0.7422000000000001, 0.7686000000000001, 0.7943, 0.8200000000000001, 0.8456, 0.8726, 0.8985000000000001, 0.9256000000000001, 0.9530000000000001, 0.9797, 1.0042, 1.0303, 1.0572000000000001, 1.0848, 1.111]"
L + CS-Veh,Veh-7,After,0,"[[0.009272989889263339, -3.994678315662199], [1.1684833895040925, -2.3656209309895786]]",0,[],[]
L + CS-Veh,Veh-7,After,1,"[[0.009272989889263339, -3.994678315662199], [1.1684833895040925, -2.3656209309895786]]",0,[],[]
L + CS-Veh,Veh-7,After,2,"[[0.009272989889263339, -3.994678315662199], [1.1684833895040925, -2.3656209309895786]]",0,[],[]
L + CS-Veh,Veh-7,After,3,"[[0.009272989889263339, -3.994678315662199], [1.1684833895040925, -2.3656209309895786]]",0,[],[]
L + CS-Veh,Veh-7,After,4,"[[0.009272989889263339, -3.994678315662199], [1.1684833895040925, -2.3656209309895786]]",0,[],[]
L + CS-Veh,Veh-7,After,5,"[[0.009272989889263339, -3.994678315662199], [1.1684833895040925, -2.3656209309895786]]",0,[],[]
L + CS-Veh,Veh-7,After,6,"[[0.009272989889263339, -3.994678315662199], [1.1684833895040925, -2.3656209309895786]]",2,"[1402, 1730]","[0.14020000000000002, 0.17300000000000001]"
L + CS-Veh,Veh-7,After,7,"[[0.009272989889263339, -3.994678315662199], [1.1684833895040925, -2.3656209309895786]]",12,"[1331, 1482, 1717, 2002, 2359, 2752, 3194, 3712, 4195, 6638, 7214, 10498]","[0.1331, 0.1482, 0.17170000000000002, 0.20020000000000002, 0.2359, 0.2752, 0.3194, 0.37120000000000003, 0.41950000000000004, 0.6638000000000001, 0.7214, 1.0498]"
L + CS-Veh,Veh-7,After,8,"[[0.009272989889263339, -3.994678315662199], [1.1684833895040925, -2.3656209309895786]]",30,"[1309, 1428, 1599, 1799, 2016, 2245, 2510, 2772, 3035, 3313, 3591, 3901, 4195, 4506, 4813, 5128, 5436, 5809, 6147, 6498, 6817, 7162, 7574, 7924, 8333, 8790, 9262, 9932, 10478, 10900]","[0.13090000000000002, 0.1428, 0.15990000000000001, 0.1799, 0.2016, 0.2245, 0.251, 0.2772, 0.3035, 0.33130000000000004, 0.35910000000000003, 0.3901, 0.41950000000000004, 0.4506, 0.4813, 0.5128, 0.5436, 0.5809000000000001, 0.6147, 0.6498, 0.6817000000000001, 0.7162000000000001, 0.7574000000000001, 0.7924, 0.8333, 0.879, 0.9262, 0.9932000000000001, 1.0478, 1.09]"
L + CS-Veh,Veh-7,After,9,"[[0.009272989889263339, -3.994678315662199], [1.1684833895040925, -2.3656209309895786]]",38,"[1301, 1399, 1534, 1698, 1885, 2079, 2296, 2515, 2726, 2944, 3185, 3436, 3698, 3963, 4231, 4495, 4775, 5043, 5308, 5570, 5851, 6168, 6465, 6763, 7031, 7320, 7605, 7869, 8212, 8537, 8843, 9134, 9409, 9712, 9995, 10290, 10636, 10968]","[0.1301, 0.1399, 0.1534, 0.1698, 0.1885, 0.2079, 0.2296, 0.2515, 0.2726, 0.2944, 0.3185, 0.3436, 0.3698, 0.39630000000000004, 0.42310000000000003, 0.4495, 0.47750000000000004, 0.5043, 0.5308, 0.557, 0.5851000000000001, 0.6168, 0.6465000000000001, 0.6763, 0.7031000000000001, 0.732, 0.7605000000000001, 0.7869, 0.8212, 0.8537, 0.8843000000000001, 0.9134, 0.9409000000000001, 0.9712000000000001, 0.9995, 1.0290000000000001, 1.0636, 1.0968]"
